customer_id,age,division,district,occupation,sector,business_vintage_years,has_fd_dps,income,type,loan_amount,term,status,credit_line_type,risk_group,risk_score,txn_amount,txn_count
3239,38,Rangpur,District1,Service Holder,Retail,8,0,54682.25,Deposit,192325.39,36,Approved,Invoice Finance,C,0.57,15049.38,9
3240,56,Khulna,District1,Service Holder,Transport,14,1,77081.99,Deposit,98735.15,36,Approved,Lease,B,0.34,37292.58,16
3241,55,Rangpur,District3,Business Owner,Transport,21,0,82315.53,Deposit,428473.67,60,Approved,Cash Credit,B,0.49,45648.53,14
3242,29,Chattogram,District4,Freelancer,Transport,29,0,72542.36,Withdrawal,339933.64,36,Closed,Invoice Finance,C,0.6,13793.94,17
3243,58,Chattogram,District4,Freelancer,Pharma,4,1,80201.13,Deposit,287044.2,36,Approved,Cash Credit,B,0.45,37077.31,19
3244,50,Mymensingh,District1,Service Holder,Pharma,19,1,89624.16,Deposit,459333.22,24,Closed,Overdraft,C,0.57,22769.71,16
3245,64,Barisal,District3,Service Holder,Pharma,1,0,49397.21,Deposit,331552.36,36,Approved,Cash Credit,C,0.74,14745.36,6
3246,54,Mymensingh,District4,Teacher,Pharma,21,0,56730.52,Payment,409808.58,60,Approved,Cash Credit,C,0.74,15562.88,8
3247,52,Sylhet,District1,Service Holder,Wholesale,15,0,76353.13,Withdrawal,147340.56,48,Approved,Invoice Finance,B,0.48,14776.46,14
3248,23,Barisal,District3,Business Owner,IT,17,1,68104.94,Payment,291371.83,48,Closed,Overdraft,B,0.44,43233.37,15
3249,23,Dhaka,District2,Farmer,Wholesale,15,0,64680.79,Payment,447723.69,60,Closed,Cash Credit,D,0.78,1000.0,13
3250,48,Dhaka,District3,Service Holder,Transport,4,1,68190.89,Withdrawal,558625.37,60,Closed,Lease,C,0.72,28069.84,12
3251,64,Dhaka,District3,Service Holder,Retail,0,0,46893.57,Payment,157819.03,36,Approved,Lease,B,0.5,27334.87,9
3252,35,Mymensingh,District5,Business Owner,Pharma,18,0,62160.2,Deposit,482154.66,60,Approved,Overdraft,D,0.8,1000.0,19
3253,61,Dhaka,District5,Teacher,IT,9,0,46668.85,Deposit,107329.37,36,Approved,Cash Credit,B,0.49,17784.77,16
3254,43,Barisal,District2,Service Holder,Retail,20,0,45745.95,Deposit,333788.49,12,Closed,Invoice Finance,C,0.71,16878.35,13
3255,60,Dhaka,District2,Freelancer,Wholesale,28,1,114057.07,Withdrawal,506012.75,24,Approved,Overdraft,B,0.3,68290.5,23
3256,31,Khulna,District3,Freelancer,Pharma,12,0,54624.15,Deposit,443856.53,24,Closed,Overdraft,D,0.85,2513.95,12
3257,52,Dhaka,District4,Freelancer,Wholesale,22,1,85078.32,Deposit,346433.61,24,Approved,Overdraft,B,0.32,65050.32,21
3258,56,Chattogram,District2,Farmer,Wholesale,23,0,70986.59,Payment,310936.78,12,Approved,Overdraft,C,0.56,23263.81,14
3259,53,Sylhet,District3,Farmer,Manufacturing,22,0,88434.07,Deposit,418577.44,24,Closed,Lease,B,0.41,55197.42,24
3260,44,Mymensingh,District1,Service Holder,IT,22,0,100997.91,Withdrawal,194511.84,36,Approved,Invoice Finance,A,0.24,63439.25,26
3261,59,Rajshahi,District5,Service Holder,Wholesale,10,1,77397.71,Payment,114165.85,48,Approved,Lease,C,0.52,1000.0,14
3262,54,Sylhet,District4,Service Holder,Transport,14,1,76644.96,Withdrawal,461426.3,24,Closed,Overdraft,C,0.65,17266.21,12
3263,48,Khulna,District3,Farmer,Wholesale,1,0,34148.14,Withdrawal,238249.0,24,Approved,Invoice Finance,C,0.71,19448.19,10
3264,57,Mymensingh,District1,Service Holder,Pharma,5,1,48346.17,Payment,300478.94,36,Approved,Lease,C,0.69,13447.51,5
3265,27,Barisal,District5,Business Owner,Transport,20,0,43390.38,Withdrawal,108130.94,36,Closed,Cash Credit,B,0.48,22227.66,9
3266,24,Rangpur,District1,Teacher,Wholesale,10,1,63062.33,Deposit,375875.29,24,Defaulted,Cash Credit,C,0.66,16114.63,13
3267,57,Mymensingh,District3,Freelancer,Transport,14,1,47637.18,Withdrawal,143844.85,60,Closed,Overdraft,C,0.51,17774.06,8
3268,21,Chattogram,District2,Freelancer,Wholesale,8,1,89182.45,Payment,518623.18,12,Approved,Cash Credit,C,0.67,7692.49,17
3269,21,Barisal,District5,Business Owner,IT,11,1,82346.44,Payment,598049.11,48,Closed,Invoice Finance,C,0.66,25120.77,16
3270,40,Sylhet,District1,Service Holder,Transport,25,1,86225.39,Deposit,494496.9,48,Approved,Overdraft,C,0.66,12182.63,14
3271,39,Sylhet,District2,Farmer,Retail,26,1,107640.76,Deposit,854352.01,12,Closed,Cash Credit,C,0.62,37678.47,17
3272,49,Dhaka,District4,Service Holder,Manufacturing,3,0,36932.66,Withdrawal,173584.43,24,Approved,Invoice Finance,C,0.62,14609.1,11
3273,30,Barisal,District3,Service Holder,Transport,27,0,64700.28,Payment,295466.86,24,Approved,Lease,B,0.45,48333.95,11
3274,38,Rangpur,District3,Freelancer,Pharma,22,1,57993.1,Payment,297777.32,24,Defaulted,Lease,C,0.59,19408.03,14
3275,48,Chattogram,District5,Freelancer,Manufacturing,26,1,102615.31,Deposit,237525.49,24,Defaulted,Invoice Finance,B,0.47,11227.37,22
3276,55,Dhaka,District1,Farmer,Manufacturing,23,0,60844.88,Withdrawal,255189.38,24,Approved,Cash Credit,C,0.54,26497.85,8
3277,63,Dhaka,District4,Freelancer,Wholesale,13,0,63235.43,Deposit,276321.99,48,Approved,Invoice Finance,C,0.65,3935.88,9
3278,51,Rangpur,District5,Service Holder,Transport,21,1,101038.65,Deposit,447803.31,24,Defaulted,Invoice Finance,C,0.51,24606.72,16
3279,47,Mymensingh,District5,Business Owner,IT,2,1,87562.76,Deposit,484798.43,36,Approved,Invoice Finance,C,0.58,33183.75,19
3280,31,Sylhet,District1,Farmer,Manufacturing,26,0,75562.8,Payment,154098.37,60,Approved,Lease,C,0.51,5755.08,14
3281,58,Dhaka,District4,Business Owner,Pharma,20,0,75763.56,Payment,205226.21,24,Approved,Lease,B,0.5,16315.7,16
3282,25,Khulna,District1,Service Holder,IT,16,0,52442.25,Payment,380947.8,36,Approved,Lease,D,0.77,11338.74,14
3283,28,Khulna,District3,Farmer,IT,29,0,104250.6,Payment,102739.34,48,Approved,Cash Credit,B,0.44,7518.62,28
3284,54,Sylhet,District2,Business Owner,Pharma,12,1,74507.74,Withdrawal,464387.53,36,Defaulted,Overdraft,B,0.49,50005.91,21
3285,32,Khulna,District3,Farmer,Pharma,7,1,73204.27,Payment,311329.02,12,Approved,Lease,C,0.57,17254.14,10
3286,58,Rangpur,District3,Service Holder,Wholesale,11,0,54897.2,Withdrawal,292066.55,12,Approved,Lease,C,0.7,4605.51,13
3287,21,Mymensingh,District5,Farmer,Retail,11,0,78988.73,Payment,641088.14,36,Approved,Invoice Finance,C,0.59,55174.86,12
3288,51,Chattogram,District3,Service Holder,Transport,11,1,78993.91,Payment,374244.27,24,Approved,Cash Credit,B,0.42,49530.83,15
3289,24,Rajshahi,District4,Farmer,Manufacturing,26,0,87414.02,Payment,546405.46,24,Approved,Invoice Finance,C,0.62,28316.73,23
3290,25,Dhaka,District3,Farmer,Transport,1,0,56309.37,Payment,288142.59,24,Defaulted,Invoice Finance,C,0.73,2529.99,11
3291,50,Rajshahi,District4,Freelancer,IT,28,1,89693.86,Withdrawal,428848.56,36,Approved,Invoice Finance,B,0.38,57266.63,12
3292,44,Chattogram,District1,Service Holder,Manufacturing,9,1,87942.03,Deposit,398698.33,12,Defaulted,Invoice Finance,C,0.54,23852.78,18
3293,23,Chattogram,District5,Teacher,Wholesale,22,0,77179.74,Deposit,494113.7,12,Closed,Lease,C,0.67,16671.61,14
3294,31,Rangpur,District4,Farmer,Transport,8,1,58585.31,Deposit,207204.31,48,Closed,Cash Credit,C,0.58,11815.77,11
3295,24,Mymensingh,District3,Business Owner,Wholesale,0,0,35161.83,Payment,96201.14,12,Approved,Lease,C,0.54,15171.5,4
3296,46,Khulna,District5,Freelancer,Wholesale,28,0,80232.4,Deposit,413112.61,12,Approved,Overdraft,C,0.62,15157.06,7
3297,47,Khulna,District5,Freelancer,Transport,3,0,66611.87,Withdrawal,358742.76,60,Approved,Invoice Finance,C,0.64,16540.4,13
3298,63,Rangpur,District4,Farmer,Transport,22,0,96591.31,Withdrawal,130560.9,12,Closed,Lease,B,0.49,4334.69,28
3299,47,Chattogram,District4,Teacher,Manufacturing,13,0,36341.8,Withdrawal,180946.74,36,Approved,Cash Credit,C,0.71,2454.31,7
3300,62,Mymensingh,District2,Freelancer,IT,15,0,65384.9,Deposit,166486.05,24,Approved,Overdraft,B,0.42,33793.15,9
3301,26,Mymensingh,District2,Service Holder,IT,24,1,96344.71,Withdrawal,602509.58,36,Closed,Lease,C,0.59,29068.92,13
3302,35,Sylhet,District5,Farmer,Pharma,17,1,86435.04,Payment,120372.05,24,Approved,Lease,B,0.44,11691.93,20
3303,50,Barisal,District2,Farmer,Wholesale,1,0,66139.91,Withdrawal,585348.23,24,Approved,Overdraft,D,0.82,16594.16,8
3304,62,Dhaka,District3,Teacher,IT,5,0,64833.01,Deposit,280312.21,48,Approved,Cash Credit,C,0.6,16490.15,10
3305,57,Rangpur,District1,Service Holder,Retail,2,0,37217.5,Deposit,121704.06,12,Closed,Overdraft,C,0.63,2562.36,4
3306,57,Barisal,District5,Service Holder,Manufacturing,19,0,53778.12,Deposit,238455.15,48,Approved,Overdraft,C,0.61,13007.21,12
3307,62,Rangpur,District1,Teacher,Manufacturing,18,0,72686.82,Deposit,444301.22,24,Approved,Invoice Finance,C,0.65,20376.2,18
3308,57,Khulna,District2,Business Owner,Pharma,12,1,91857.58,Withdrawal,622880.75,60,Approved,Invoice Finance,D,0.76,1000.0,18
3309,55,Chattogram,District4,Service Holder,Pharma,16,0,68151.26,Withdrawal,303366.98,60,Closed,Overdraft,C,0.56,19929.27,11
3310,43,Rangpur,District5,Business Owner,Wholesale,13,0,39331.0,Payment,83484.73,48,Approved,Invoice Finance,C,0.53,9577.87,7
3311,26,Rangpur,District2,Business Owner,Manufacturing,29,0,63292.43,Withdrawal,163003.69,48,Approved,Cash Credit,B,0.49,17796.18,16
3312,24,Sylhet,District3,Farmer,Manufacturing,21,0,81372.74,Payment,453472.0,12,Closed,Lease,C,0.57,35166.27,7
3313,38,Rajshahi,District5,Farmer,Retail,10,1,69770.32,Deposit,486623.86,48,Closed,Overdraft,C,0.62,32590.61,15
3314,29,Khulna,District5,Freelancer,Wholesale,15,0,66769.36,Payment,483073.01,48,Closed,Invoice Finance,D,0.76,9288.75,12
3315,49,Dhaka,District4,Farmer,Wholesale,10,0,75981.27,Withdrawal,405450.12,36,Closed,Cash Credit,C,0.54,34124.63,11
3316,33,Mymensingh,District5,Service Holder,IT,28,1,74966.86,Deposit,519865.12,48,Approved,Cash Credit,C,0.67,19216.19,19
3317,37,Chattogram,District4,Service Holder,Pharma,17,0,60786.36,Withdrawal,536421.3,48,Approved,Cash Credit,C,0.69,38622.84,15
3318,52,Khulna,District2,Business Owner,IT,1,0,43156.91,Deposit,318528.01,36,Approved,Overdraft,C,0.73,20667.57,7
3319,42,Rajshahi,District3,Service Holder,Wholesale,22,1,92331.04,Payment,631920.64,24,Closed,Invoice Finance,C,0.61,30341.87,23
3320,24,Rangpur,District3,Farmer,Retail,20,1,96593.32,Withdrawal,327150.53,24,Approved,Cash Credit,B,0.47,26074.0,17
3321,25,Dhaka,District5,Farmer,Wholesale,7,0,34795.99,Deposit,240970.56,36,Approved,Invoice Finance,D,0.78,6407.44,2
3322,57,Rangpur,District5,Farmer,IT,13,0,62916.95,Withdrawal,372623.43,12,Approved,Lease,C,0.68,14959.3,8
3323,61,Dhaka,District2,Teacher,Transport,1,1,79039.94,Deposit,498053.68,48,Approved,Cash Credit,C,0.75,1000.0,11
3324,33,Sylhet,District4,Service Holder,Transport,12,0,34178.2,Withdrawal,257095.69,12,Approved,Cash Credit,D,0.76,12421.09,5
3325,54,Rangpur,District3,Freelancer,Retail,9,0,58034.11,Payment,331787.72,60,Approved,Invoice Finance,C,0.7,9970.13,19
3326,42,Khulna,District4,Service Holder,Pharma,7,0,38763.23,Withdrawal,185866.1,12,Approved,Invoice Finance,C,0.65,13565.48,8
3327,43,Rajshahi,District2,Service Holder,Manufacturing,6,0,46376.5,Withdrawal,132649.24,48,Approved,Invoice Finance,C,0.57,6318.72,7
3328,23,Dhaka,District3,Teacher,Wholesale,12,0,24424.48,Deposit,107637.89,24,Closed,Lease,C,0.63,9885.2,3
3329,62,Chattogram,District3,Service Holder,IT,25,0,95891.01,Withdrawal,520276.29,48,Approved,Overdraft,C,0.5,42030.65,25
3330,54,Dhaka,District1,Business Owner,Pharma,29,1,88662.56,Payment,492541.68,48,Closed,Invoice Finance,C,0.51,35681.59,18
3331,52,Rajshahi,District2,Farmer,IT,23,0,60892.12,Withdrawal,334160.89,48,Approved,Cash Credit,C,0.6,23162.72,12
3332,41,Mymensingh,District2,Farmer,Pharma,26,0,80924.01,Deposit,559914.82,12,Approved,Lease,D,0.76,1000.0,22
3333,64,Mymensingh,District1,Teacher,Wholesale,18,0,52365.35,Withdrawal,352457.0,24,Approved,Invoice Finance,C,0.7,18276.53,11
3334,41,Sylhet,District4,Farmer,Manufacturing,23,1,70941.33,Payment,345897.41,24,Approved,Invoice Finance,C,0.61,13464.32,9
3335,64,Khulna,District1,Business Owner,Wholesale,14,0,86654.94,Withdrawal,286435.81,12,Closed,Cash Credit,C,0.51,26501.22,14
3336,31,Rajshahi,District2,Teacher,Manufacturing,21,0,98129.95,Deposit,565887.54,12,Approved,Cash Credit,C,0.62,24450.54,18
3337,59,Sylhet,District4,Freelancer,IT,1,0,42119.04,Withdrawal,399822.36,12,Closed,Invoice Finance,D,0.89,7047.35,7
3338,24,Barisal,District3,Farmer,Retail,21,0,87010.32,Payment,490954.47,60,Approved,Lease,C,0.63,18903.03,14
3339,21,Dhaka,District1,Service Holder,Manufacturing,4,1,74340.61,Withdrawal,327704.72,60,Closed,Invoice Finance,C,0.52,29412.53,23
3340,48,Barisal,District4,Business Owner,Pharma,18,0,46792.53,Deposit,284108.91,48,Approved,Overdraft,C,0.63,25547.95,8
3341,44,Dhaka,District4,Business Owner,Retail,0,0,36078.02,Payment,223376.07,60,Closed,Lease,C,0.73,11394.71,6
3342,55,Mymensingh,District4,Farmer,IT,6,1,94266.5,Withdrawal,581558.43,12,Approved,Cash Credit,B,0.41,69682.86,11
3343,33,Sylhet,District1,Freelancer,Transport,17,0,45598.07,Payment,353191.72,12,Closed,Cash Credit,D,0.8,8735.07,5
3344,54,Mymensingh,District3,Service Holder,Retail,0,0,84214.99,Deposit,486104.58,12,Approved,Lease,C,0.51,50819.5,18
3345,31,Chattogram,District4,Freelancer,Manufacturing,0,0,41429.57,Payment,316970.37,24,Approved,Lease,D,0.83,6999.27,3
3346,56,Barisal,District1,Freelancer,Retail,6,1,94712.22,Payment,517173.07,24,Closed,Cash Credit,C,0.57,29380.66,17
3347,37,Barisal,District2,Farmer,IT,27,0,72416.54,Payment,581142.48,60,Approved,Overdraft,D,0.78,14203.59,7
3348,55,Mymensingh,District1,Service Holder,Retail,16,0,77998.55,Deposit,578239.94,36,Approved,Lease,C,0.71,21107.48,14
3349,38,Chattogram,District1,Farmer,IT,24,0,94925.5,Payment,649632.04,36,Closed,Cash Credit,C,0.56,45311.28,15
3350,60,Dhaka,District1,Farmer,Transport,5,0,75849.31,Withdrawal,498964.94,12,Approved,Invoice Finance,C,0.66,24826.01,14
3351,42,Sylhet,District4,Business Owner,Manufacturing,19,1,75234.52,Payment,722479.76,24,Approved,Lease,D,0.8,21064.34,7
3352,44,Chattogram,District1,Farmer,Pharma,11,1,63139.18,Withdrawal,451649.4,48,Closed,Overdraft,C,0.6,37741.7,20
3353,39,Sylhet,District2,Teacher,Retail,19,1,82781.82,Payment,273293.09,60,Closed,Lease,C,0.55,10301.21,16
3354,57,Barisal,District4,Service Holder,Wholesale,14,1,59492.81,Withdrawal,326722.68,24,Approved,Overdraft,C,0.68,5310.92,9
3355,59,Sylhet,District2,Business Owner,Pharma,12,1,80588.96,Deposit,360278.3,12,Closed,Cash Credit,C,0.65,1000.0,11
3356,41,Barisal,District5,Service Holder,Retail,11,0,48688.05,Deposit,444470.9,12,Approved,Lease,D,0.82,14557.54,13
3357,28,Chattogram,District1,Business Owner,Pharma,29,0,95240.65,Payment,714578.7,36,Closed,Lease,C,0.67,29820.11,23
3358,48,Barisal,District4,Teacher,Wholesale,20,0,61448.31,Withdrawal,556961.46,12,Approved,Overdraft,D,0.9,1000.0,11
3359,25,Rangpur,District4,Farmer,Pharma,1,0,24866.12,Payment,86534.37,12,Approved,Overdraft,C,0.66,2024.57,1
3360,37,Khulna,District1,Business Owner,Pharma,20,0,91013.72,Payment,655603.62,48,Approved,Invoice Finance,C,0.7,23286.33,12
3361,57,Barisal,District3,Business Owner,Wholesale,17,0,69750.52,Payment,158399.39,60,Closed,Overdraft,B,0.38,37125.98,10
3362,56,Mymensingh,District3,Business Owner,Wholesale,27,0,77437.02,Withdrawal,140605.13,48,Approved,Cash Credit,B,0.27,55667.5,11
3363,39,Chattogram,District2,Teacher,Wholesale,3,0,69415.92,Withdrawal,291969.45,36,Closed,Lease,C,0.51,37617.81,9
3364,47,Rangpur,District1,Service Holder,Transport,9,1,87073.65,Payment,698744.3,24,Approved,Overdraft,B,0.47,71863.7,25
3365,54,Dhaka,District1,Teacher,IT,10,0,48572.2,Deposit,146434.01,36,Closed,Invoice Finance,C,0.57,9349.28,4
3366,31,Sylhet,District5,Business Owner,IT,29,0,72253.28,Deposit,358836.98,12,Closed,Invoice Finance,C,0.52,30956.03,15
3367,32,Rangpur,District3,Business Owner,Wholesale,20,1,68305.67,Deposit,503937.77,60,Closed,Overdraft,C,0.65,30795.39,13
3368,41,Rajshahi,District3,Farmer,IT,5,0,33033.22,Withdrawal,221085.6,12,Closed,Invoice Finance,D,0.79,5172.54,7
3369,31,Rangpur,District1,Teacher,Pharma,5,0,63678.89,Withdrawal,600643.05,60,Approved,Lease,D,0.81,26313.84,11
3370,59,Chattogram,District2,Teacher,Wholesale,8,0,63882.76,Payment,319844.62,60,Approved,Cash Credit,C,0.64,13014.27,16
3371,48,Rangpur,District1,Freelancer,Retail,19,1,95412.44,Withdrawal,392788.3,60,Closed,Invoice Finance,C,0.53,17831.88,24
3372,25,Rangpur,District2,Service Holder,Wholesale,12,1,96224.08,Payment,270489.53,24,Closed,Overdraft,C,0.51,10659.55,22
3373,37,Mymensingh,District3,Freelancer,Wholesale,29,0,90617.12,Deposit,386391.41,36,Approved,Overdraft,C,0.53,25472.01,20
3374,40,Barisal,District5,Freelancer,IT,4,0,66951.89,Payment,186983.38,24,Approved,Lease,B,0.46,29764.52,7
3375,61,Sylhet,District4,Service Holder,Manufacturing,5,0,23830.58,Withdrawal,33532.23,24,Closed,Cash Credit,C,0.54,2438.68,3
3376,32,Khulna,District3,Farmer,Pharma,3,0,48395.22,Deposit,432013.73,24,Closed,Overdraft,D,0.83,11806.03,12
3377,26,Dhaka,District2,Farmer,IT,5,1,84468.65,Withdrawal,430605.43,48,Approved,Cash Credit,C,0.6,18951.89,13
3378,37,Khulna,District1,Service Holder,Pharma,17,1,64476.87,Deposit,656563.7,48,Approved,Invoice Finance,D,0.81,22944.33,13
3379,39,Rangpur,District3,Service Holder,Retail,27,0,78375.07,Withdrawal,260316.77,48,Closed,Lease,C,0.52,17864.43,14
3380,46,Rajshahi,District5,Teacher,Transport,12,1,84791.97,Withdrawal,351240.8,24,Approved,Invoice Finance,C,0.63,5242.4,16
3381,64,Chattogram,District2,Teacher,Manufacturing,22,0,78642.8,Deposit,271259.62,12,Closed,Cash Credit,B,0.47,30846.04,13
3382,64,Sylhet,District1,Teacher,Retail,2,1,72531.94,Deposit,269709.14,48,Closed,Overdraft,C,0.54,17442.01,20
3383,52,Chattogram,District4,Teacher,Retail,29,1,102983.69,Deposit,694852.32,48,Closed,Overdraft,C,0.58,35560.37,17
3384,26,Mymensingh,District2,Business Owner,Pharma,9,0,61711.16,Payment,378452.82,24,Closed,Lease,C,0.63,28038.05,11
3385,56,Chattogram,District1,Business Owner,Manufacturing,3,1,46056.08,Payment,310916.25,36,Approved,Invoice Finance,C,0.71,19295.73,10
3386,58,Dhaka,District4,Farmer,Pharma,24,0,81604.33,Withdrawal,627092.0,12,Approved,Cash Credit,D,0.75,12457.93,21
3387,31,Rajshahi,District1,Business Owner,Transport,14,0,68271.2,Withdrawal,492556.92,60,Approved,Overdraft,C,0.7,22233.1,16
3388,53,Khulna,District4,Business Owner,Pharma,11,1,54253.77,Deposit,161840.11,60,Defaulted,Overdraft,C,0.53,10404.09,9
3389,44,Rangpur,District4,Teacher,Wholesale,14,0,84696.03,Withdrawal,334749.44,12,Approved,Lease,B,0.48,36020.33,16
3390,43,Rangpur,District4,Teacher,Pharma,28,0,86007.57,Deposit,450934.73,24,Approved,Lease,C,0.53,35116.12,15
3391,35,Rajshahi,District1,Service Holder,Wholesale,20,1,64294.78,Deposit,800834.35,36,Closed,Invoice Finance,D,1.0,8825.89,12
3392,47,Sylhet,District4,Teacher,Retail,24,1,76741.62,Withdrawal,502258.58,36,Approved,Overdraft,C,0.68,14507.88,15
3393,31,Chattogram,District2,Service Holder,Transport,25,0,66539.22,Deposit,346894.08,60,Closed,Invoice Finance,C,0.64,11545.15,12
3394,37,Sylhet,District5,Service Holder,IT,28,0,69528.55,Withdrawal,441266.38,36,Approved,Cash Credit,C,0.62,29004.69,19
3395,34,Khulna,District5,Business Owner,Wholesale,25,0,79395.75,Deposit,301209.36,60,Approved,Invoice Finance,B,0.44,39884.12,17
3396,47,Sylhet,District4,Teacher,Transport,9,0,44354.72,Payment,245053.22,48,Approved,Lease,C,0.63,23072.29,7
3397,38,Mymensingh,District5,Business Owner,Pharma,11,1,92922.05,Deposit,642028.58,24,Approved,Invoice Finance,C,0.7,13719.39,17
3398,48,Rajshahi,District5,Teacher,IT,25,0,90687.05,Withdrawal,448176.18,36,Closed,Lease,C,0.66,2141.89,18
3399,24,Khulna,District4,Business Owner,Pharma,21,0,80289.76,Payment,279961.84,24,Defaulted,Overdraft,C,0.54,19406.87,15
3400,27,Khulna,District4,Business Owner,Retail,7,0,57663.63,Withdrawal,279337.15,48,Approved,Cash Credit,C,0.58,25856.9,13
3401,55,Barisal,District2,Business Owner,Pharma,20,0,84061.71,Deposit,366580.24,12,Defaulted,Overdraft,C,0.63,9670.23,20
3402,29,Khulna,District3,Farmer,Wholesale,20,1,80860.78,Deposit,184827.14,12,Defaulted,Invoice Finance,B,0.37,39328.92,12
3403,28,Barisal,District1,Business Owner,Retail,2,0,41132.67,Withdrawal,158644.42,12,Approved,Overdraft,C,0.64,1000.0,12
3404,37,Dhaka,District4,Freelancer,Transport,6,0,73851.64,Withdrawal,163535.18,60,Approved,Lease,B,0.37,43122.14,9
3405,37,Rangpur,District4,Freelancer,Retail,17,1,86763.14,Payment,219199.28,60,Defaulted,Overdraft,B,0.43,28268.07,24
3406,53,Barisal,District5,Freelancer,Transport,26,0,65739.14,Payment,178686.28,12,Approved,Cash Credit,B,0.41,36435.53,12
3407,52,Rajshahi,District2,Service Holder,Manufacturing,27,0,70733.86,Payment,488551.88,48,Approved,Lease,C,0.66,26226.58,6
3408,28,Sylhet,District5,Business Owner,Wholesale,2,0,40953.58,Withdrawal,326741.18,60,Approved,Cash Credit,D,0.79,11990.73,6
3409,39,Barisal,District4,Freelancer,Wholesale,14,0,94332.62,Withdrawal,181858.26,12,Closed,Invoice Finance,B,0.35,38377.11,30
3410,58,Khulna,District4,Service Holder,Transport,1,0,51061.48,Withdrawal,416680.43,24,Approved,Cash Credit,C,0.7,32980.23,14
3411,23,Rajshahi,District5,Freelancer,Pharma,14,0,66366.57,Withdrawal,182296.47,12,Approved,Lease,C,0.57,5051.41,11
3412,25,Barisal,District4,Teacher,IT,12,0,72818.29,Withdrawal,472864.51,12,Approved,Lease,C,0.63,34088.98,9
3413,33,Barisal,District3,Farmer,Pharma,23,1,69769.59,Deposit,384927.0,24,Approved,Cash Credit,C,0.53,34548.16,16
3414,51,Khulna,District1,Business Owner,Manufacturing,19,0,85448.21,Deposit,535905.8,60,Approved,Overdraft,C,0.62,25670.89,20
